,LSOA11CD,name,total,geometry,id,lon,lat
2981,E01003048,Lambeth 009B,1781,POINT (-0.1049330160366344 51.4664005294335),2981,-0.10493301603663442,51.4664005294335
2982,E01003049,Lambeth 011C,1754,POINT (-0.1080214204252094 51.46591811523641),2982,-0.10802142042520939,51.46591811523641
2983,E01003050,Lambeth 016B,1820,POINT (-0.1135050732615447 51.459140111180226),2983,-0.11350507326154466,51.459140111180226
2984,E01003051,Lambeth 018C,1904,POINT (-0.1050300011759175 51.46285550899968),2984,-0.10503000117591753,51.46285550899968
2985,E01003052,Lambeth 016C,1840,POINT (-0.1089170081657974 51.46092276097585),2985,-0.10891700816579737,51.46092276097585
2986,E01003053,Lambeth 015B,1633,POINT (-0.1194016133198998 51.46481783683688),2986,-0.11940161331989982,51.46481783683688
2987,E01003054,Lambeth 015C,1982,POINT (-0.1308983795016533 51.46306615061967),2987,-0.13089837950165334,51.46306615061967
2988,E01003055,Lambeth 016D,1654,POINT (-0.1184057038246574 51.46195722364867),2988,-0.11840570382465741,51.46195722364867
2989,E01003056,Lambeth 015D,1539,POINT (-0.1250531021671631 51.46237121492544),2989,-0.12505310216716314,51.46237121492544
2990,E01003057,Lambeth 017D,1538,POINT (-0.1297940562794496 51.46087243899216),2990,-0.1297940562794496,51.46087243899216
2991,E01003058,Lambeth 015E,1756,POINT (-0.1246201677943227 51.46063456169888),2991,-0.12462016779432274,51.46063456169888
2992,E01003059,Lambeth 011D,1697,POINT (-0.1146016460164114 51.469390615225954),2992,-0.11460164601641143,51.469390615225954
2993,E01003060,Lambeth 011E,1500,POINT (-0.1160603211010909 51.46790342982723),2993,-0.11606032110109092,51.46790342982723
2994,E01003061,Lambeth 011F,1037,POINT (-0.1158744049139712 51.465427721586295),2994,-0.11587440491397122,51.465427721586295
2995,E01003062,Lambeth 033A,1999,POINT (-0.082173841975163 51.42133383928242),2995,-0.08217384197516295,51.42133383928242
2996,E01003063,Lambeth 033B,1383,POINT (-0.0872041575834522 51.42118868175572),2996,-0.08720415758345215,51.42118868175572
2997,E01003064,Lambeth 028A,1534,POINT (-0.0929737044756984 51.4338967711331),2997,-0.09297370447569835,51.4338967711331
2998,E01003065,Lambeth 031A,1552,POINT (-0.0932641784438965 51.429988340348935),2998,-0.0932641784438965,51.429988340348935
2999,E01003066,Lambeth 028B,1862,POINT (-0.0988131686596958 51.43110247368254),2999,-0.09881316865969582,51.43110247368254
3000,E01003067,Lambeth 033C,1482,POINT (-0.0885645797871744 51.42892218335633),3000,-0.08856457978717437,51.42892218335633
3001,E01003068,Lambeth 031B,1593,POINT (-0.093948346311494 51.42696279190559),3001,-0.09394834631149401,51.42696279190559
3002,E01003069,Lambeth 033D,1414,POINT (-0.0928527340869798 51.42420722563791),3002,-0.09285273408697985,51.42420722563791
3003,E01003070,Lambeth 033E,1450,POINT (-0.0863348209007343 51.42451050497547),3003,-0.08633482090073431,51.42451050497547
3004,E01003071,Lambeth 018D,2447,POINT (-0.1050253203078558 51.456490938346604),3004,-0.10502532030785584,51.456490938346604
3005,E01003072,Lambeth 014A,1856,POINT (-0.0980725066029441 51.45824688062538),3005,-0.0980725066029441,51.45824688062538
3006,E01003073,Lambeth 014B,1708,POINT (-0.1010431570646757 51.46165818470153),3006,-0.10104315706467566,51.46165818470153
3007,E01003074,Lambeth 018E,2314,POINT (-0.1069398420882636 51.451433420226536),3007,-0.10693984208826361,51.451433420226536
3008,E01003075,Lambeth 009C,1556,POINT (-0.0993577933585746 51.47041033146637),3008,-0.09935779335857463,51.47041033146637
3009,E01003076,Lambeth 014C,2145,POINT (-0.0949425788634339 51.467075286298886),3009,-0.09494257886343387,51.467075286298886
3010,E01003077,Lambeth 014D,1832,POINT (-0.1001773439355749 51.466503408815434),3010,-0.10017734393557494,51.466503408815434
3011,E01003078,Lambeth 014E,1680,POINT (-0.0951249200820931 51.46247305404566),3011,-0.09512492008209311,51.46247305404566
3012,E01003079,Lambeth 027A,1706,POINT (-0.1104039003499506 51.43534743288455),3012,-0.11040390034995058,51.43534743288455
3013,E01003080,Lambeth 027B,1784,POINT (-0.1106437294260963 51.433598588161075),3013,-0.11064372942609628,51.433598588161075
3014,E01003081,Lambeth 028C,2051,POINT (-0.1053737207888512 51.4307605602344),3014,-0.10537372078885116,51.4307605602344
3015,E01003082,Lambeth 031C,1577,POINT (-0.103582986760456 51.426303035101526),3015,-0.10358298676045595,51.426303035101526
3016,E01003083,Lambeth 030A,1594,POINT (-0.1122923742132364 51.43100547644007),3016,-0.1122923742132364,51.43100547644007
3017,E01003084,Lambeth 030B,1662,POINT (-0.1079243536487198 51.42937535750917),3017,-0.10792435364871983,51.42937535750917
3018,E01003085,Lambeth 030C,1957,POINT (-0.1100966870512581 51.426543564763115),3018,-0.11009668705125814,51.426543564763115
3019,E01003086,Lambeth 031D,1771,POINT (-0.1007045046971791 51.42426102709572),3019,-0.10070450469717912,51.42426102709572
3020,E01003087,Lambeth 031E,1722,POINT (-0.1085875390935131 51.423763463737366),3020,-0.10858753909351312,51.423763463737366
3021,E01003088,Lambeth 010A,1564,POINT (-0.1260642267746038 51.46462905122466),3021,-0.12606422677460383,51.46462905122466
3022,E01003089,Lambeth 008A,1781,POINT (-0.134256111960803 51.47306433476632),3022,-0.13425611196080303,51.47306433476632
3023,E01003090,Lambeth 012D,2320,POINT (-0.1281512698749407 51.46713551470003),3023,-0.12815126987494066,51.46713551470003
3024,E01003091,Lambeth 008B,1597,POINT (-0.1365742005943225 51.470167867059445),3024,-0.13657420059432251,51.470167867059445
3025,E01003092,Lambeth 008C,1921,POINT (-0.1309483206883526 51.47123553969388),3025,-0.13094832068835258,51.47123553969388
3026,E01003093,Lambeth 010B,2551,POINT (-0.1222390099393081 51.470140319103415),3026,-0.1222390099393081,51.470140319103415
3027,E01003094,Lambeth 010C,1470,POINT (-0.1240762624252169 51.46837574428641),3027,-0.12407626242521692,51.46837574428641
3028,E01003095,Lambeth 012E,1743,POINT (-0.1324550196662513 51.46780788592631),3028,-0.1324550196662513,51.46780788592631
3029,E01003096,Lambeth 010D,2397,POINT (-0.1218641572593569 51.466407145023744),3029,-0.12186415725935693,51.466407145023744
3030,E01003097,Lambeth 006A,1614,POINT (-0.1260559510541822 51.47926043298083),3030,-0.12605595105418219,51.47926043298083
3031,E01003098,Lambeth 005A,1506,POINT (-0.1174833185816425 51.48011169895207),3031,-0.11748331858164253,51.48011169895207
3032,E01003099,Lambeth 005B,1782,POINT (-0.1105413779292082 51.48301754659465),3032,-0.1105413779292082,51.48301754659465
3033,E01003100,Lambeth 005C,1976,POINT (-0.1134267928305595 51.479913966420554),3033,-0.1134267928305595,51.479913966420554
3034,E01003101,Lambeth 003A,1534,POINT (-0.1139099710119542 51.485678072342516),3034,-0.11390997101195417,51.485678072342516
3035,E01003102,Lambeth 004A,1832,POINT (-0.1205391634513169 51.48469346631153),3035,-0.12053916345131693,51.48469346631153
3036,E01003104,Lambeth 004C,1615,POINT (-0.1224102559063921 51.48059286616869),3036,-0.12241025590639208,51.48059286616869
3037,E01003105,Lambeth 003B,1864,POINT (-0.1158767766454251 51.489694050332794),3037,-0.11587677664542508,51.489694050332794
3038,E01003106,Lambeth 003C,2140,POINT (-0.1093099963744136 51.489388096237356),3038,-0.10930999637441358,51.489388096237356
3039,E01003107,Lambeth 003D,1971,POINT (-0.1113138050883082 51.48733170034362),3039,-0.1113138050883082,51.48733170034362
3040,E01003108,Lambeth 002B,1582,POINT (-0.1063821160113234 51.49027067097665),3040,-0.10638211601132345,51.49027067097665
3041,E01003109,Lambeth 003E,3087,POINT (-0.1205581408417332 51.488613196730455),3041,-0.12055814084173318,51.488613196730455
3042,E01003110,Lambeth 002C,2206,POINT (-0.1077709853376381 51.49284029699849),3042,-0.10777098533763808,51.49284029699849
3043,E01003111,Lambeth 002D,1778,POINT (-0.1132503710331196 51.491522068164855),3043,-0.11325037103311957,51.491522068164855
3044,E01003112,Lambeth 002E,1849,POINT (-0.1177424611181794 51.492700520032514),3044,-0.11774246111817939,51.492700520032514
3045,E01003113,Lambeth 032A,2210,POINT (-0.1356635311377539 51.42540901924179),3045,-0.1356635311377539,51.42540901924179
3046,E01003114,Lambeth 032B,2418,POINT (-0.1342758072215828 51.42270461821452),3046,-0.1342758072215828,51.42270461821452
3047,E01003115,Lambeth 034A,1690,POINT (-0.132722188162561 51.420816901089104),3047,-0.13272218816256104,51.420816901089104
3048,E01003116,Lambeth 029A,1640,POINT (-0.1357141066043563 51.43662054965038),3048,-0.13571410660435626,51.43662054965038
3049,E01003117,Lambeth 029B,2157,POINT (-0.130383360517878 51.43678596339023),3049,-0.13038336051787802,51.43678596339023
3050,E01003118,Lambeth 029C,2002,POINT (-0.1325625563275727 51.432299618472925),3050,-0.13256255632757272,51.432299618472925
3051,E01003119,Lambeth 032C,2285,POINT (-0.1353829137145958 51.428522550418606),3051,-0.13538291371459582,51.428522550418606
3052,E01003120,Lambeth 032D,2669,POINT (-0.1291224065134082 51.42850787759483),3052,-0.1291224065134082,51.42850787759483
3053,E01003121,Lambeth 006B,1484,POINT (-0.1288216694727775 51.47675398575726),3053,-0.12882166947277754,51.47675398575726
3054,E01003122,Lambeth 004D,2075,POINT (-0.1311553462341183 51.47758448476885),3054,-0.13115534623411834,51.47758448476885
3055,E01003123,Lambeth 006C,1648,POINT (-0.1275469460740295 51.47511041876854),3055,-0.12754694607402947,51.47511041876854
3056,E01003124,Lambeth 006D,1450,POINT (-0.1233346526699377 51.47565630511829),3056,-0.1233346526699377,51.47565630511829
3057,E01003125,Lambeth 006E,1753,POINT (-0.1193960820191644 51.476807181783414),3057,-0.11939608201916437,51.476807181783414
3058,E01003126,Lambeth 008D,1502,POINT (-0.1234098959375281 51.4735422613978),3058,-0.12340989593752807,51.4735422613978
3059,E01003127,Lambeth 010E,1774,POINT (-0.1190614822541704 51.471631182028936),3059,-0.11906148225417044,51.471631182028936
3060,E01003128,Lambeth 008E,1530,POINT (-0.1257193312850409 51.47139452926855),3060,-0.12571933128504087,51.47139452926855
3061,E01003129,Lambeth 004E,1746,POINT (-0.1212641068007185 51.478230156611524),3061,-0.12126410680071853,51.478230156611524
3062,E01003130,Lambeth 026A,1928,POINT (-0.1227070519300086 51.44091508436014),3062,-0.12270705193000861,51.44091508436014
3063,E01003131,Lambeth 026B,2142,POINT (-0.1290326960536876 51.440443686809054),3063,-0.12903269605368758,51.440443686809054
3064,E01003132,Lambeth 024A,1579,POINT (-0.1172670165611097 51.44149985526346),3064,-0.11726701656110973,51.44149985526346
3065,E01003133,Lambeth 027C,1599,POINT (-0.1103805523225336 51.43908737950593),3065,-0.11038055232253365,51.43908737950593
3066,E01003134,Lambeth 027D,1578,POINT (-0.1168474333692063 51.43861160135659),3066,-0.11684743336920633,51.43861160135659
3067,E01003135,Lambeth 026C,1716,POINT (-0.1220937070470604 51.43784564215836),3067,-0.12209370704706039,51.43784564215836
3068,E01003136,Lambeth 022A,1702,POINT (-0.1283463117722083 51.444391443166445),3068,-0.12834631177220826,51.444391443166445
3069,E01003137,Lambeth 022B,1616,POINT (-0.1236521569153767 51.44379898128179),3069,-0.12365215691537666,51.44379898128179
3070,E01003138,Lambeth 026D,1730,POINT (-0.1329274055570159 51.44153760994752),3070,-0.13292740555701593,51.44153760994752
3071,E01003139,Lambeth 035A,1724,POINT (-0.1371250094026098 51.41559971799957),3071,-0.13712500940260977,51.41559971799957
3072,E01003140,Lambeth 035B,1539,POINT (-0.1322085057176555 51.41332941509795),3072,-0.13220850571765552,51.41332941509795
3073,E01003141,Lambeth 034B,1879,POINT (-0.1249713816107877 51.41532864490458),3073,-0.12497138161078773,51.41532864490458
3074,E01003142,Lambeth 035C,1436,POINT (-0.1381037012028675 51.41326161607235),3074,-0.13810370120286752,51.41326161607235
3075,E01003143,Lambeth 035D,1453,POINT (-0.1434886291096036 51.41500177772688),3075,-0.14348862910960358,51.41500177772688
3076,E01003144,Lambeth 034C,1486,POINT (-0.1221749084605608 51.420974383418574),3076,-0.12217490846056078,51.420974383418574
3077,E01003145,Lambeth 034D,1897,POINT (-0.1311683907001117 51.41858338965808),3077,-0.13116839070011171,51.41858338965808
3078,E01003146,Lambeth 035E,1628,POINT (-0.1384775319677135 51.418380935860924),3078,-0.1384775319677135,51.418380935860924
3079,E01003147,Lambeth 034E,2088,POINT (-0.128394074197641 51.41700079258814),3079,-0.12839407419764104,51.41700079258814
3080,E01003148,Lambeth 032E,1970,POINT (-0.123146629324215 51.428179472321375),3080,-0.12314662932421497,51.428179472321375
3081,E01003149,Lambeth 030D,1874,POINT (-0.1183768715325577 51.425359636323435),3081,-0.11837687153255773,51.425359636323435
3082,E01003150,Lambeth 032F,1904,POINT (-0.1269082017928307 51.42488728362899),3082,-0.12690820179283074,51.42488728362899
3083,E01003151,Lambeth 026E,1963,POINT (-0.1236881983323195 51.43560106942212),3083,-0.12368819833231952,51.43560106942212
3084,E01003152,Lambeth 027E,2096,POINT (-0.1190421561698803 51.43448647168284),3084,-0.11904215616988026,51.43448647168284
3085,E01003153,Lambeth 029D,2450,POINT (-0.1269890252977708 51.43438252956354),3085,-0.12698902529777079,51.43438252956354
3086,E01003154,Lambeth 030E,1958,POINT (-0.1172818031590262 51.42989072401097),3086,-0.11728180315902621,51.42989072401097
3087,E01003155,Lambeth 029E,2012,POINT (-0.1248157487109257 51.430895655635915),3087,-0.12481574871092571,51.430895655635915
3088,E01003156,Lambeth 023B,1695,POINT (-0.1385072025562732 51.445850769251955),3088,-0.13850720255627316,51.445850769251955
3089,E01003157,Lambeth 023C,1735,POINT (-0.143147467241848 51.444883454000305),3089,-0.143147467241848,51.444883454000305
3090,E01003158,Lambeth 023D,1761,POINT (-0.138124115204124 51.442979594641415),3090,-0.13812411520412396,51.442979594641415
3091,E01003159,Lambeth 022C,1384,POINT (-0.1317567630712432 51.45172295618241),3091,-0.1317567630712432,51.45172295618241
3092,E01003160,Lambeth 022D,1375,POINT (-0.1358091912286263 51.44955469026809),3092,-0.1358091912286263,51.44955469026809
3093,E01003161,Lambeth 023E,1182,POINT (-0.1417037150819838 51.448640903277074),3093,-0.14170371508198384,51.448640903277074
3094,E01003162,Lambeth 022E,1902,POINT (-0.130585335114402 51.447616709279124),3094,-0.130585335114402,51.447616709279124
3095,E01003163,Lambeth 023F,1614,POINT (-0.1341593188249741 51.446050015296166),3095,-0.13415931882497406,51.446050015296166
3096,E01003164,Lambeth 025A,2186,POINT (-0.1044286875772148 51.44112600538058),3096,-0.10442868757721485,51.44112600538058
3097,E01003165,Lambeth 025B,1568,POINT (-0.0938213292768694 51.43795382893575),3097,-0.09382132927686941,51.43795382893575
3098,E01003166,Lambeth 028D,2676,POINT (-0.1026325786701467 51.437868105657444),3098,-0.10263257867014669,51.437868105657444
3099,E01003167,Lambeth 028E,1708,POINT (-0.0992072577626903 51.4361914046043),3099,-0.09920725776269027,51.4361914046043
3100,E01003168,Lambeth 025C,1591,POINT (-0.1016893881363083 51.444708658459994),3100,-0.10168938813630828,51.444708658459994
3101,E01003169,Lambeth 025D,2348,POINT (-0.1068873765819937 51.444815561313476),3101,-0.10688737658199367,51.444815561313476
3102,E01003170,Lambeth 025E,1888,POINT (-0.097635189851282 51.44426370890381),3102,-0.097635189851282,51.44426370890381
3103,E01003171,Lambeth 020B,1677,POINT (-0.1182328180573889 51.450718063215795),3103,-0.11823281805738893,51.450718063215795
3104,E01003172,Lambeth 024B,1903,POINT (-0.1123998926365387 51.44765285487489),3104,-0.1123998926365387,51.44765285487489
3105,E01003173,Lambeth 020C,1664,POINT (-0.1174572566412647 51.44798966121177),3105,-0.11745725664126473,51.44798966121177
3106,E01003174,Lambeth 024C,1837,POINT (-0.1121067822671961 51.44258448700269),3106,-0.11210678226719607,51.44258448700269
3107,E01003175,Lambeth 024D,1536,POINT (-0.115611132660469 51.44527797746667),3107,-0.11561113266046895,51.44527797746667
3108,E01003176,Lambeth 016E,1956,POINT (-0.1163820626642114 51.457181733982964),3108,-0.11638206266421136,51.457181733982964
3109,E01003177,Lambeth 020D,1729,POINT (-0.1139365112211066 51.45409471595925),3109,-0.11393651122110657,51.45409471595925
3110,E01003178,Lambeth 020E,1659,POINT (-0.1180806904068631 51.453166052047195),3110,-0.11808069040686313,51.453166052047195
3111,E01003179,Lambeth 024E,1614,POINT (-0.1140998126319538 51.45135768434395),3111,-0.11409981263195376,51.45135768434395
3112,E01003180,Lambeth 005D,1713,POINT (-0.1028822159827828 51.47585576331856),3112,-0.10288221598278284,51.47585576331856
3113,E01003181,Lambeth 007A,1379,POINT (-0.1127571425971235 51.47783793359379),3113,-0.11275714259712352,51.47783793359379
3114,E01003182,Lambeth 009D,1918,POINT (-0.1036089194764751 51.47232790208174),3114,-0.10360891947647509,51.47232790208174
3115,E01003183,Lambeth 005E,1721,POINT (-0.107876374921968 51.47853208841627),3115,-0.10787637492196796,51.47853208841627
3116,E01003184,Lambeth 007B,1221,POINT (-0.1109561059600979 51.47552290905023),3116,-0.11095610596009789,51.47552290905023
3117,E01003185,Lambeth 007C,1590,POINT (-0.1142302066192578 51.47555162189279),3117,-0.11423020661925776,51.47555162189279
3118,E01003186,Lambeth 007D,2821,POINT (-0.1155999756895938 51.47337945835015),3118,-0.11559997568959376,51.47337945835015
3119,E01003187,Lambeth 007E,1848,POINT (-0.1083038464109322 51.47472866922509),3119,-0.10830384641093219,51.47472866922509
3120,E01003188,Lambeth 009E,1215,POINT (-0.1092726084370639 51.471665238064816),3120,-0.10927260843706393,51.471665238064816
3121,E01003189,Lewisham 034A,1691,POINT (-0.0220349530660197 51.42838006885671),3121,-0.022034953066019703,51.42838006885671
3122,E01003190,Lewisham 034B,2418,POINT (-0.0354043244219823 51.42704809899703),3122,-0.035404324421982346,51.42704809899703
3123,E01003191,Lewisham 034C,1633,POINT (-0.0273588079802723 51.42639353423883),3123,-0.027358807980272286,51.42639353423883
3124,E01003192,Lewisham 034D,1740,POINT (-0.0164380861948917 51.420046415851054),3124,-0.016438086194891722,51.420046415851054
3125,E01003193,Lewisham 029A,1706,POINT (-0.0355452396579003 51.43132516662094),3125,-0.0355452396579003,51.43132516662094
3126,E01003194,Lewisham 029B,1876,POINT (-0.0278635282229272 51.43854702306252),3126,-0.02786352822292715,51.43854702306252
3127,E01003195,Lewisham 029C,1596,POINT (-0.0315925931463857 51.435001617681635),3127,-0.03159259314638569,51.435001617681635
3128,E01003196,Lewisham 029D,1833,POINT (-0.0221953192887982 51.432887994202495),3128,-0.022195319288798195,51.432887994202495
3129,E01003197,Lewisham 029E,1634,POINT (-0.0271327349781036 51.431455511217244),3129,-0.02713273497810362,51.431455511217244
3130,E01003198,Lewisham 009A,1485,POINT (0.003907024090797 51.46406254791296),3130,0.003907024090796999,51.46406254791296
3131,E01003199,Lewisham 007A,1920,POINT (-0.0019594765080886 51.46391456190034),3131,-0.001959476508088631,51.46391456190034
3132,E01003200,Lewisham 009B,1684,POINT (0.0073445279038274 51.469709774320236),3132,0.007344527903827381,51.469709774320236
3133,E01003201,Lewisham 007B,1762,POINT (-0.0089940443055446 51.46572139176227),3133,-0.00899404430554459,51.46572139176227
3134,E01003202,Lewisham 009C,1582,POINT (0.0080601052839072 51.461187400216545),3134,0.008060105283907174,51.461187400216545
3135,E01003203,Lewisham 009D,2076,POINT (0.0023219771589725 51.459651412951885),3135,0.0023219771589724865,51.459651412951885
3136,E01003204,Lewisham 007C,1724,POINT (-0.0070209977759456 51.470622187880146),3136,-0.007020997775945567,51.470622187880146
3137,E01003205,Lewisham 007D,1407,POINT (-0.0123192490240567 51.47028683185073),3137,-0.012319249024056674,51.47028683185073
3138,E01003206,Lewisham 007E,1672,POINT (-0.0047174021278897 51.46734252746315),3138,-0.004717402127889746,51.46734252746315
3139,E01003207,Lewisham 005A,1768,POINT (-0.0262202837140168 51.47367990174655),3139,-0.026220283714016815,51.47367990174655
3140,E01003209,Lewisham 005B,2091,POINT (-0.0341680970287071 51.471764599255216),3140,-0.034168097028707094,51.471764599255216
3141,E01003210,Lewisham 005C,2000,POINT (-0.0297964457308598 51.470103704028766),3141,-0.029796445730859752,51.470103704028766
3142,E01003211,Lewisham 008B,1533,POINT (-0.0259528780189386 51.46731818962381),3142,-0.025952878018938606,51.46731818962381
3143,E01003212,Lewisham 005D,2099,POINT (-0.0356692338045067 51.46854075880227),3143,-0.035669233804506734,51.46854075880227
3144,E01003213,Lewisham 008C,2072,POINT (-0.0299977675304235 51.464770496244014),3144,-0.029997767530423453,51.464770496244014
3145,E01003214,Lewisham 008D,1887,POINT (-0.0351358277753097 51.46293524259969),3145,-0.03513582777530966,51.46293524259969
3146,E01003215,Lewisham 005E,2140,POINT (-0.0343632965648304 51.47434862634495),3146,-0.03436329656483039,51.47434862634495
3147,E01003216,Lewisham 025A,1966,POINT (-0.01369519048213 51.4410401072373),3147,-0.013695190482130028,51.4410401072373
3148,E01003217,Lewisham 022A,1638,POINT (-0.0071488805021196 51.44105411805697),3148,-0.0071488805021195975,51.44105411805697
3149,E01003218,Lewisham 022B,1657,POINT (-0.0022346833001693 51.43870110102008),3149,-0.002234683300169301,51.43870110102008
3150,E01003219,Lewisham 025B,1719,POINT (-0.0059494793370559 51.43719401567604),3150,-0.005949479337055944,51.43719401567604
3151,E01003220,Lewisham 022C,1784,POINT (0.0014797916881833 51.44314366966877),3151,0.0014797916881832682,51.44314366966877
3152,E01003221,Lewisham 025C,2161,POINT (-0.01878372316821 51.43854585360962),3152,-0.01878372316820996,51.43854585360962
3153,E01003222,Lewisham 022D,1735,POINT (0.0020684952025249 51.43939623565893),3153,0.0020684952025249365,51.43939623565893
3154,E01003223,Lewisham 025D,1690,POINT (-0.0140330520571643 51.4354117695255),3154,-0.014033052057164302,51.4354117695255
3155,E01003224,Lewisham 022E,1776,POINT (-0.0050428277333842 51.443534849446614),3155,-0.005042827733384235,51.443534849446614
3156,E01003225,Lewisham 015A,1602,POINT (-0.030567999627201 51.44988562621877),3156,-0.030567999627201033,51.44988562621877
3157,E01003226,Lewisham 019A,1725,POINT (-0.0426705137551639 51.450012927919865),3157,-0.0426705137551639,51.450012927919865
3158,E01003227,Lewisham 019B,1710,POINT (-0.037881390939692 51.447960250760396),3158,-0.03788139093969205,51.447960250760396
3159,E01003228,Lewisham 019C,1568,POINT (-0.0454550373452527 51.44669064535004),3159,-0.04545503734525271,51.44669064535004
3160,E01003229,Lewisham 019D,1676,POINT (-0.0455364506680876 51.443586396825964),3160,-0.04553645066808756,51.443586396825964
3161,E01003230,Lewisham 019E,2025,POINT (-0.0371196714247522 51.44440341968299),3161,-0.037119671424752226,51.44440341968299
3162,E01003231,Lewisham 015B,1594,POINT (-0.037289551525704 51.456916040832986),3162,-0.037289551525704026,51.456916040832986
3163,E01003232,Lewisham 015C,1854,POINT (-0.0393046102378005 51.452768925149336),3163,-0.03930461023780046,51.452768925149336
3164,E01003233,Lewisham 015D,1785,POINT (-0.03398182951443 51.45321692219538),3164,-0.033981829514429955,51.45321692219538
3165,E01003235,Lewisham 038A,1315,POINT (-0.0039977944344799 51.41891504401628),3165,-0.003997794434479943,51.41891504401628
3166,E01003236,Lewisham 037A,1691,POINT (0.0184129503612875 51.43004181697624),3166,0.018412950361287546,51.43004181697624
3167,E01003237,Lewisham 037B,1672,POINT (0.0133479765656047 51.42732371824964),3167,0.013347976565604748,51.42732371824964
3168,E01003238,Lewisham 037C,1383,POINT (0.0106868017511108 51.42896775731201),3168,0.010686801751110758,51.42896775731201
3169,E01003239,Lewisham 037D,1542,POINT (0.0035841973398249 51.428186860926395),3169,0.0035841973398248956,51.428186860926395
3170,E01003240,Lewisham 038B,1909,POINT (-0.0000724819434253 51.424929463386306),3170,-7.248194342530267e-05,51.424929463386306
3171,E01003241,Lewisham 038C,1671,POINT (-0.012333385399359 51.425337511575435),3171,-0.012333385399359036,51.425337511575435
3172,E01003243,Lewisham 038D,1528,POINT (-0.0065127018653566 51.42329541679432),3172,-0.00651270186535656,51.42329541679432
3173,E01003244,Lewisham 001A,1687,POINT (-0.0347007501238585 51.48863117945195),3173,-0.03470075012385852,51.48863117945195
3174,E01003245,Lewisham 001B,1861,POINT (-0.047484642901833 51.48893849415692),3174,-0.047484642901833046,51.48893849415692
3175,E01003246,Lewisham 002A,1934,POINT (-0.0370630245272642 51.4829451958458),3175,-0.03706302452726422,51.4829451958458
3176,E01003247,Lewisham 001C,2292,POINT (-0.0435296333192533 51.487547699853614),3176,-0.043529633319253254,51.487547699853614
3177,E01003248,Lewisham 002B,1707,POINT (-0.0353000451194363 51.48658585448332),3177,-0.035300045119436324,51.48658585448332
3178,E01003249,Lewisham 001D,2106,POINT (-0.0322588853087164 51.49045626772999),3178,-0.032258885308716415,51.49045626772999
3179,E01003250,Lewisham 001E,4024,POINT (-0.0380889537812964 51.49058060306204),3179,-0.038088953781296356,51.49058060306204
3180,E01003251,Lewisham 002C,2224,POINT (-0.0287573554660896 51.48442278349618),3180,-0.028757355466089585,51.48442278349618
3181,E01003252,Lewisham 002D,1477,POINT (-0.0325546829140654 51.48267858001232),3181,-0.032554682914065436,51.48267858001232
3182,E01003253,Lewisham 002E,1539,POINT (-0.0266052792459396 51.48052172840626),3182,-0.026605279245939563,51.48052172840626
3183,E01003254,Lewisham 021A,1528,POINT (-0.0592297889196438 51.443308379234786),3183,-0.05922978891964377,51.443308379234786
3184,E01003255,Lewisham 021B,2195,POINT (-0.0560510683075464 51.44002007775121),3184,-0.05605106830754635,51.44002007775121
3185,E01003256,Lewisham 028A,2533,POINT (-0.0563445728116332 51.43532161632044),3185,-0.05634457281163318,51.43532161632044
3186,E01003257,Lewisham 028B,1691,POINT (-0.0614862379816856 51.437816268492185),3186,-0.06148623798168558,51.437816268492185
3187,E01003258,Lewisham 028C,1493,POINT (-0.0669544622720377 51.43210092859554),3187,-0.06695446227203769,51.43210092859554
3188,E01003259,Lewisham 028D,1851,POINT (-0.062036410877658 51.43330278391934),3188,-0.06203641087765799,51.43330278391934
3189,E01003260,Lewisham 021C,1980,POINT (-0.0586020733651825 51.44736306564405),3189,-0.0586020733651825,51.44736306564405
3190,E01003261,Lewisham 021D,1498,POINT (-0.0505322819824261 51.448124121781994),3190,-0.05053228198242607,51.448124121781994
3191,E01003262,Lewisham 021E,1545,POINT (-0.0523224817572788 51.444593011350335),3191,-0.052322481757278806,51.444593011350335
3192,E01003263,Lewisham 023A,1795,POINT (0.0203851997750314 51.434935213012984),3192,0.020385199775031358,51.434935213012984
3193,E01003264,Lewisham 031A,1552,POINT (0.0273569287458993 51.43328510619909),3193,0.02735692874589928,51.43328510619909
3194,E01003265,Lewisham 031B,1613,POINT (0.0262002873523426 51.42976680477921),3194,0.02620028735234257,51.42976680477921
3195,E01003266,Lewisham 031C,1786,POINT (0.0351386876459482 51.43034647012928),3195,0.0351386876459482,51.43034647012928
3196,E01003267,Lewisham 031D,1534,POINT (0.0342124421077517 51.42636334984489),3196,0.034212442107751734,51.42636334984489
3197,E01003268,Lewisham 023B,1928,POINT (0.0115857334965522 51.4438148146644),3197,0.01158573349655224,51.4438148146644
3198,E01003269,Lewisham 023C,1660,POINT (0.0192259628044458 51.444847985840404),3198,0.01922596280444575,51.444847985840404
3199,E01003270,Lewisham 023D,1770,POINT (0.0158452415682131 51.44032744211081),3199,0.01584524156821307,51.44032744211081
3200,E01003271,Lewisham 023E,1688,POINT (0.0234983782573961 51.43955031756909),3200,0.02349837825739612,51.43955031756909
3201,E01003272,Lewisham 014A,2066,POINT (-0.0342583992049392 51.46017306729399),3201,-0.034258399204939206,51.46017306729399
3202,E01003273,Lewisham 011A,1987,POINT (-0.0216191166026932 51.46164675216733),3202,-0.02161911660269317,51.46164675216733
